Unnamed: 0,title,rating,review_text,location,hotel,label,review_text_clean
4185,"Ubicación perfecta, reforma a medias",5,"La ubicación del hotel es perfecta. El resto del hotel da la sensación que la reforma se ha quedado a medias. Tiene luces y sombras. El personal correcto, limpieza correcta y desayuno sencillo pero completo.  Por ubicación el hotel gana mucho, pero algo pasado de precio para lo que es. Bien pero no excelente",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"la ubicación del hotel es perfecta. el resto del hotel da la sensación que la reforma se ha quedado a medias. tiene luces y sombras. el personal correcto, limpieza correcta y desayuno sencillo pero completo. por ubicación el hotel gana mucho, pero algo pasado de precio para lo que es. bien pero no excelente"
4186,Pésimo para un 4 estrellas.,2,"Problemas con el parking a  pesar de hablar antes de empezar el viaje 3 veces Tenían la nota apuntada pero no sirvió de nada. El aire acondicionado brilló por su ausencia y la reposición de cosas básicas en el baño brilló por su ausencia, gorro de ducha, crema para el pelo. No estamos hablando de una pensión , hablamos de hotel de 4 estrellas. Francamente relación calidad precio  un 0.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,0,"problemas con el parking a pesar de hablar antes de empezar el viaje 3 veces tenían la nota apuntada pero no sirvió de nada. el aire acondicionado brilló por su ausencia y la reposición de cosas básicas en el baño brilló por su ausencia, gorro de ducha, crema para el pelo. no estamos hablando de una pensión , hablamos de hotel de 4 estrellas. francamente relación calidad precio un 0."
4187,Estancia muy agradable,5,"la habitación perfecta, la terraza muy agradable, abe por la tarde noche y se esta estupendamente tomando una copa. Si muy correctos, educados, deje la maleta y cuando violvi a recogerla no tardaron nada. Recomendable",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"la habitación perfecta, la terraza muy agradable, abe por la tarde noche y se esta estupendamente tomando una copa. si muy correctos, educados, deje la maleta y cuando violvi a recogerla no tardaron nada. recomendable"
4188,Todo fueron facilidades,5,"Volver a este hotel que conocí antes de cambiar de nombre, ha supuesto reenamorarme de su situación, de su terraza y ahora, por fin, de sus habitaciones y pasillos a los que se les han dado la vuelta, y quitado el aire deslavazado de viaje de fin de curso del siglo pasado que arrastraba.  Luminoso, coqueto y discreto, con un personal que me ha dado todas las facilidades para mis labores, eliminando mostradores que tapan, para cambiarlos por una mesa a la que te puedes sentar para contar o check in-out con confianza.  El la azotea puedes disfrutar de una copa con buenas vistas, y teniendo la habitación en el piso de abajo, no tuve problema alguno de ruidos, y si toda la luz de la Costa del Sol, despertándome con cariño.  Y me ha encantado que de amenities pongan agua en brick…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"volver a este hotel que conocí antes de cambiar de nombre, ha supuesto reenamorarme de su situación, de su terraza y ahora, por fin, de sus habitaciones y pasillos a los que se les han dado la vuelta, y quitado el aire deslavazado de viaje de fin de curso del siglo pasado que arrastraba. luminoso, coqueto y discreto, con un personal que me ha dado todas las facilidades para mis labores, eliminando mostradores que tapan, para cambiarlos por una mesa a la que te puedes sentar para contar o check in out con confianza. el la azotea puedes disfrutar de una copa con buenas vistas, y teniendo la habitación en el piso de abajo, no tuve problema alguno de ruidos, y si toda la luz de la costa del sol, despertándome con cariño. y me ha encantado que de amenities pongan agua en brick"
4189,Calor insoportable en la habitación,3,"Hotel con buena calidad y precio . Bien situado respecto al centro de la ciudad pero algo alejado de la playa.La única pega que tuve fue que no funcionaba el aire acondicionado y en plena ola de calor. se lo dije en recepción pero no me solucionaron el problema por lo que no pude dormir en toda la noche debido al calor, creo que por lo menos podían haberme cambiado de habitación.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,3,"hotel con buena calidad y precio . bien situado respecto al centro de la ciudad pero algo alejado de la playa.la única pega que tuve fue que no funcionaba el aire acondicionado y en plena ola de calor. se lo dije en recepción pero no me solucionaron el problema por lo que no pude dormir en toda la noche debido al calor, creo que por lo menos podían haberme cambiado de habitación."
4190,Recepcion,1,"A las 17:30 nos dicen que tiene que venir los de mantenimiento si o si, viernesssss, ganas de trabajar pocas, Quieren venir  a las 18:00 a la habitacion sin previo aviso para arreglar el aire acondicionado, cosa que no entendemos porque el aire funciona bien, Nos intentan comprar con una consumicion en el bar del Hotel, para que no se enteren del servicio mediocre. El personal de recepcion, mejor estaria haciendo pan, que en un hotel de 4 Estrellas.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,0,"a las 17 30 nos dicen que tiene que venir los de mantenimiento si o si, viernesssss, ganas de trabajar pocas, quieren venir a las 18 00 a la habitacion sin previo aviso para arreglar el aire acondicionado, cosa que no entendemos porque el aire funciona bien, nos intentan comprar con una consumicion en el bar del hotel, para que no se enteren del servicio mediocre. el personal de recepcion, mejor estaria haciendo pan, que en un hotel de 4 estrellas."
4191,Muy bien,4,"Sobre el papel de la situación en la que nos encontramos fuimos espectantes, pero la verdad que está muy bien en relación a las medidas contra el covid, la única pega es el desayuno mtuy escueto......",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"sobre el papel de la situación en la que nos encontramos fuimos espectantes, pero la verdad que está muy bien en relación a las medidas contra el covid, la única pega es el desayuno mtuy escueto......"
4192,Excelente,5,"Habitaciones amplias y limpias, en perfecto estado todo. El personal muy amable y dispuesto a ayudar. Me calentaron muchos biberones y me arreglaron papeleo sin ningún problema. El precio, ajustadisimo para el buen conjunto que ofrecen. Muy recomendable.  ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"habitaciones amplias y limpias, en perfecto estado todo. el personal muy amable y dispuesto a ayudar. me calentaron muchos biberones y me arreglaron papeleo sin ningún problema. el precio, ajustadisimo para el buen conjunto que ofrecen. muy recomendable."
4193,Un acierto,5,"Ubicación fenomenal para moverte hacia el centro o bien hacia el puerto, atención super agradable y limpieza excelente siendo este lo que me deciada a volver. La terraza es ideal para tomarte un café en un ambiente relajado",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"ubicación fenomenal para moverte hacia el centro o bien hacia el puerto, atención super agradable y limpieza excelente siendo este lo que me deciada a volver. la terraza es ideal para tomarte un café en un ambiente relajado"
4194,Tienen una terraza pequeña pero bonita,2,"El hotel esta situado en pleno centro, pero no se corresponde en absoluto con las estrellas ni con el precio. Es bastante normalito sin nada a destacar, salvo la terraza, que a pesar de ser pequeña te ofrece buenas vistas y una barra donde poder disfrutar de algo al aire fresco. El aparcamiento esta enfrente del hotel y es bastante pequeño.Por ese precio hay opciones mejores.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,0,"el hotel esta situado en pleno centro, pero no se corresponde en absoluto con las estrellas ni con el precio. es bastante normalito sin nada a destacar, salvo la terraza, que a pesar de ser pequeña te ofrece buenas vistas y una barra donde poder disfrutar de algo al aire fresco. el aparcamiento esta enfrente del hotel y es bastante pequeño.por ese precio hay opciones mejores."
4195,"Muy buena atancion, Calidad y Ubicacion",5,"Me hospede una noche, la habitación muy cómoda y por la ubicación es muy fácil moverse y conocer la ciudad antigua de Málaga y el muelle.  El desayuno de muy buena calidad y cantidad.  Tiene un bar en el ultimo piso con una excelente vista.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"me hospede una noche, la habitación muy cómoda y por la ubicación es muy fácil moverse y conocer la ciudad antigua de málaga y el muelle. el desayuno de muy buena calidad y cantidad. tiene un bar en el ultimo piso con una excelente vista."
4196,Buena ubicacion,5,Acabamos de pasar unos dias en este hotel y esta muy centrico.y el trato de Javier de recepcion.muy profesional te informa y ayuda en todo.conocimos muy buenos sitios en Malaga vale la pena conocerla.,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,acabamos de pasar unos dias en este hotel y esta muy centrico.y el trato de javier de recepcion.muy profesional te informa y ayuda en todo.conocimos muy buenos sitios en malaga vale la pena conocerla.
4197,"Viaje de ocio,y cultural",5,"Estupendo hotel.Servicio, esmerado y muy agradable.El personal,del hotel, estupendo.La terraza,y las vistas maravillosas.Muy cerca,de todas partes.Las habitaciones,estupendas.Muy recomendable.Yo, seguro que volveré.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"estupendo hotel.servicio, esmerado y muy agradable.el personal,del hotel, estupendo.la terraza,y las vistas maravillosas.muy cerca,de todas partes.las habitaciones,estupendas.muy recomendable.yo, seguro que volveré."
4198,Finde 20 sep,5,"Un hotel renovado, funcional y moderno. Ocupamos la junior suite, muy amplia, con un aire acondicionado potente, cuarto de baño grande todo muy limpio. Armario con puertas correderas de espejo, minibar, caja fuerte y las comodidades propias de un hotel 4*. Quizás echamos en falta el servicio de habitaciones para comer algo propio de otros hoteles de su categoría, pero dado lo céntrico que está situado, realmente no es necesario, la oferta gastronómica a su alrededor es suficiente. El personal amable en todo momento y muy profesional.  ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,"un hotel renovado, funcional y moderno. ocupamos la junior suite, muy amplia, con un aire acondicionado potente, cuarto de baño grande todo muy limpio. armario con puertas correderas de espejo, minibar, caja fuerte y las comodidades propias de un hotel 4 . quizás echamos en falta el servicio de habitaciones para comer algo propio de otros hoteles de su categoría, pero dado lo céntrico que está situado, realmente no es necesario, la oferta gastronómica a su alrededor es suficiente. el personal amable en todo momento y muy profesional."
4199,"Restaurante terraza, un lujo",5,Este hotel esconde un rincón con unas estupendas vistas y un muy agradable ambiente. Aun que la carta es pequeña el chef trabaja por cuidar los detalles y ser agradable. Muy buena calidad y a un precio muy contenido.  No es accesible para personas con movilidad reducida y no lo recomiendo para familias con niños pequeños. Sobre todo para parejas que deseen un rato agradable y buenos productos,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Bahia_Malaga,1,este hotel esconde un rincón con unas estupendas vistas y un muy agradable ambiente. aun que la carta es pequeña el chef trabaja por cuidar los detalles y ser agradable. muy buena calidad y a un precio muy contenido. no es accesible para personas con movilidad reducida y no lo recomiendo para familias con niños pequeños. sobre todo para parejas que deseen un rato agradable y buenos productos
